,DATE,STATION,NAME,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET
2379,2012-08-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,94.0,66.0,10.0,40.0,21.9,29.1,96.0
2380,2012-08-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,96.0,61.0,340.0,340.0,21.0,28.0,98.0
2381,2012-08-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,98.0,54.0,320.0,320.0,19.9,23.0,94.0
2382,2012-08-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,94.0,64.0,170.0,180.0,21.9,25.1,91.0
2383,2012-08-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.11,0.0,0.0,91.0,60.0,10.0,10.0,36.0,44.1,86.0
2384,2012-08-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,86.0,54.0,170.0,80.0,14.1,19.9,79.0
2385,2012-08-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,79.0,58.0,210.0,200.0,25.9,32.0,95.0
2386,2012-08-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,95.0,56.0,230.0,20.0,16.1,23.0,95.0
2387,2012-08-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.53,0.0,0.0,0.0,95.0,58.0,40.0,50.0,32.0,36.9,82.0
2388,2012-08-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.2,0.0,0.0,0.0,82.0,50.0,270.0,270.0,25.9,31.1,87.0
2389,2012-08-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,87.0,47.0,350.0,350.0,17.9,23.0,81.0
2390,2012-08-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,81.0,56.0,130.0,130.0,16.1,21.0,85.0
2391,2012-08-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,85.0,50.0,200.0,200.0,17.0,21.0,83.0
2392,2012-08-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,83.0,57.0,180.0,180.0,19.9,25.1,89.0
2393,2012-08-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,89.0,56.0,180.0,180.0,19.9,25.1,93.0
2394,2012-08-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,93.0,63.0,250.0,250.0,28.0,32.0,85.0
2395,2012-08-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,85.0,58.0,210.0,210.0,30.0,36.9,91.0
2396,2012-08-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,91.0,57.0,280.0,270.0,21.9,29.1,80.0
2397,2012-08-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,80.0,59.0,10.0,10.0,25.9,36.0,94.0
2398,2012-08-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,94.0,59.0,190.0,190.0,17.0,17.9,98.0
2399,2012-08-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,98.0,60.0,190.0,190.0,30.0,36.0,96.0
2400,2012-08-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,96.0,65.0,60.0,50.0,25.1,33.1,97.0
2401,2012-08-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,97.0,64.0,260.0,260.0,28.0,34.9,97.0
2402,2012-08-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,97.0,62.0,330.0,330.0,38.0,45.0,93.0
2403,2012-08-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.21,0.0,0.0,0.0,93.0,57.0,150.0,120.0,30.0,36.9,95.0
2404,2012-09-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,95.0,64.0,300.0,290.0,30.0,36.9,92.0
2405,2012-09-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.04,0.0,0.0,92.0,63.0,320.0,300.0,23.9,31.1,90.0
2406,2012-09-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,90.0,61.0,310.0,310.0,28.0,32.0,92.0
2407,2012-09-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,92.0,63.0,300.0,290.0,21.9,28.0,86.0
2408,2012-09-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.0,0.0,0.0,86.0,56.0,160.0,170.0,21.9,25.1,91.0
2409,2012-09-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,91.0,59.0,320.0,310.0,23.0,29.1,70.0
2410,2012-09-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,70.0,52.0,20.0,20.0,25.1,31.1,79.0
2411,2012-09-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.0,0.0,0.0,79.0,47.0,210.0,270.0,13.0,19.9,89.0
2412,2012-09-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,89.0,47.0,160.0,160.0,28.0,32.0,92.0
2413,2012-09-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,92.0,61.0,210.0,210.0,21.9,25.9,90.0
2414,2012-09-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.01,0.0,0.0,90.0,60.0,320.0,320.0,29.1,36.0,60.0
2415,2012-09-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.95,0.0,0.0,60.0,48.0,50.0,50.0,17.9,21.0,69.0
2416,2012-09-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,0.0,69.0,50.0,170.0,20.0,12.1,15.0,77.0
2417,2012-09-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,77.0,49.0,180.0,140.0,13.0,17.0,87.0
2418,2012-09-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,87.0,50.0,210.0,210.0,17.0,21.9,86.0
2419,2012-09-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,86.0,55.0,30.0,330.0,21.0,25.9,65.0
2420,2012-09-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,65.0,47.0,360.0,360.0,15.0,19.9,78.0
2421,2012-09-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,78.0,48.0,180.0,20.0,16.1,17.9,82.0
2422,2012-09-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,82.0,51.0,10.0,20.0,21.0,25.1,82.0
2423,2012-09-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,82.0,48.0,350.0,30.0,19.9,23.0,79.0
2424,2012-09-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,79.0,47.0,10.0,40.0,13.0,16.1,81.0
2425,2012-09-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,81.0,45.0,120.0,120.0,21.0,25.1,88.0
2426,2012-09-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,88.0,50.0,280.0,290.0,25.9,33.1,80.0
2427,2012-09-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,80.0,57.0,260.0,270.0,19.9,23.9,73.0
2428,2012-09-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.54,0.0,0.0,73.0,51.0,220.0,220.0,28.0,32.0,67.0
2429,2012-09-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,1.41,0.0,0.0,67.0,49.0,130.0,80.0,19.9,21.9,66.0
2430,2012-09-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.0,0.0,0.0,66.0,46.0,340.0,330.0,21.0,25.9,71.0
2431,2012-09-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,71.0,45.0,180.0,220.0,12.1,23.0,76.0
2432,2012-09-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,0.0,76.0,50.0,70.0,70.0,14.1,17.9,75.0
2433,2012-09-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,75.0,50.0,360.0,360.0,23.9,30.0,68.0
2434,2012-10-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,47.0,20.0,20.0,21.0,23.9,82.0
2435,2012-10-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,82.0,49.0,210.0,210.0,19.9,23.0,83.0
2436,2012-10-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,83.0,35.0,30.0,20.0,34.9,42.9,49.0
2437,2012-10-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,49.0,34.0,80.0,80.0,14.1,21.0,42.0
2438,2012-10-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.4,0.0,42.0,30.0,340.0,340.0,17.0,19.9,36.0
2439,2012-10-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,36.0,31.0,30.0,50.0,17.0,21.9,53.0
2440,2012-10-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,53.0,26.0,210.0,210.0,14.1,16.1,74.0
2441,2012-10-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,74.0,31.0,290.0,290.0,21.0,25.9,53.0
2442,2012-10-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,53.0,35.0,10.0,350.0,17.0,21.0,60.0
2443,2012-10-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.37,0.0,0.0,0.0,60.0,33.0,220.0,220.0,13.0,15.0,62.0
2444,2012-10-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,62.0,41.0,210.0,210.0,21.9,25.1,68.0
2445,2012-10-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.02,0.0,0.0,68.0,34.0,220.0,220.0,36.9,46.1,55.0
2446,2012-10-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.52,0.0,0.0,55.0,40.0,340.0,340.0,34.9,38.9,68.0
2447,2012-10-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.01,0.0,0.0,68.0,45.0,210.0,210.0,14.1,16.1,77.0
2448,2012-10-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,77.0,48.0,280.0,290.0,21.9,25.9,78.0
2449,2012-10-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.76,0.0,0.0,0.0,78.0,41.0,280.0,290.0,34.9,44.1,57.0
2450,2012-10-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.66,0.0,0.0,0.0,57.0,33.0,300.0,300.0,34.9,40.9,62.0
2451,2012-10-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,62.0,25.0,120.0,110.0,14.1,17.0,74.0
2452,2012-10-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,74.0,31.0,290.0,290.0,23.0,30.0,70.0
2453,2012-10-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,70.0,50.0,210.0,200.0,17.0,21.0,69.0
2454,2012-10-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,69.0,41.0,20.0,20.0,17.9,23.0,73.0
2455,2012-10-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,73.0,35.0,150.0,150.0,25.1,30.0,77.0
2456,2012-10-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,77.0,45.0,20.0,10.0,25.9,31.1,50.0
2457,2012-10-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.63,0.55,4.1,0.0,50.0,28.0,10.0,20.0,25.9,33.1,32.0
2458,2012-10-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.12,1.0,4.0,32.0,26.0,100.0,100.0,17.0,19.9,37.0
2459,2012-10-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,1.0,37.0,25.0,360.0,300.0,19.9,23.9,50.0
2460,2012-10-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,50.0,24.0,250.0,250.0,14.1,16.1,63.0
2461,2012-10-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,63.0,31.0,250.0,250.0,19.9,23.0,68.0
2462,2012-10-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,68.0,40.0,210.0,210.0,15.0,16.1,68.0
2463,2012-10-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,68.0,37.0,170.0,170.0,15.0,17.9,70.0
2464,2012-10-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,70.0,41.0,210.0,210.0,17.0,21.0,70.0
2465,2012-11-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,70.0,40.0,240.0,230.0,14.1,17.0,56.0
2466,2012-11-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,56.0,35.0,340.0,340.0,15.0,17.9,56.0
2467,2012-11-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,56.0,32.0,200.0,200.0,16.1,17.9,62.0
2468,2012-11-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,62.0,33.0,20.0,50.0,15.0,19.9,67.0
2469,2012-11-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,67.0,35.0,210.0,220.0,14.1,16.1,63.0
2470,2012-11-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,63.0,39.0,90.0,100.0,15.0,17.9,77.0
2471,2012-11-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,77.0,39.0,220.0,210.0,15.0,17.9,57.0
2472,2012-11-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,57.0,32.0,30.0,30.0,19.9,23.0,63.0
2473,2012-11-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,63.0,30.0,220.0,220.0,29.1,36.9,55.0
2474,2012-11-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.27,1.7,0.0,55.0,20.0,200.0,200.0,28.0,34.9,34.0
2475,2012-11-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,1.0,34.0,13.0,280.0,270.0,23.9,29.1,47.0
2476,2012-11-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,47.0,14.0,200.0,200.0,15.0,15.0,52.0
2477,2012-11-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,52.0,27.0,170.0,170.0,15.0,16.1,55.0
2478,2012-11-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,0.0,55.0,22.0,170.0,10.0,15.0,16.1,46.0
2479,2012-11-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,46.0,28.0,170.0,170.0,14.1,16.1,59.0
2480,2012-11-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,0.0,59.0,27.0,200.0,200.0,14.1,15.0,64.0
2481,2012-11-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,64.0,35.0,150.0,150.0,23.0,25.9,63.0
2482,2012-11-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,63.0,33.0,310.0,310.0,21.9,25.9,56.0
2483,2012-11-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,56.0,30.0,170.0,200.0,15.0,17.9,68.0
2484,2012-11-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,68.0,32.0,220.0,200.0,16.1,19.9,72.0
2485,2012-11-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,72.0,36.0,210.0,210.0,19.9,23.9,58.0
2486,2012-11-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,0.0,0.0,58.0,23.0,300.0,320.0,29.1,36.9,51.0
2487,2012-11-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,51.0,18.0,170.0,220.0,13.0,15.0,61.0
2488,2012-11-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.42,0.0,0.0,0.0,61.0,30.0,280.0,290.0,25.9,33.1,63.0
2489,2012-11-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,63.0,33.0,20.0,280.0,17.9,21.9,36.0
2490,2012-11-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,0.0,36.0,19.0,10.0,10.0,13.0,16.1,59.0
2491,2012-11-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,59.0,15.0,210.0,220.0,21.9,25.9,58.0
2492,2012-11-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,58.0,24.0,210.0,220.0,17.0,17.9,64.0
2493,2012-11-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,64.0,29.0,200.0,200.0,16.1,17.0,61.0
2494,2012-11-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,61.0,33.0,210.0,220.0,16.1,17.9,65.0
2495,2012-12-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,65.0,34.0,270.0,280.0,28.0,32.0,68.0
2496,2012-12-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.2,0.0,0.0,0.0,68.0,36.0,280.0,280.0,30.0,38.0,60.0
2497,2012-12-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,60.0,26.0,270.0,290.0,38.0,48.1,57.0
2498,2012-12-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,57.0,24.0,180.0,230.0,16.1,16.1,69.0
2499,2012-12-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,69.0,38.0,220.0,210.0,25.1,31.1,50.0
2500,2012-12-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,50.0,29.0,60.0,60.0,17.0,23.0,53.0
2501,2012-12-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,53.0,22.0,50.0,60.0,23.0,28.0,52.0
2502,2012-12-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,52.0,22.0,280.0,280.0,36.0,38.0,25.0
2503,2012-12-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.66,0.0,0.0,0.0,25.0,2.0,10.0,10.0,33.1,40.0,39.0
2504,2012-12-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.04,0.7,0.0,39.0,12.0,270.0,270.0,21.0,23.9,40.0
2505,2012-12-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.01,0.2,1.0,40.0,10.0,190.0,220.0,16.1,17.0,58.0
2506,2012-12-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,58.0,28.0,200.0,190.0,21.9,25.9,56.0
2507,2012-12-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,56.0,29.0,210.0,210.0,17.0,21.0,45.0
2508,2012-12-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,45.0,26.0,260.0,260.0,17.9,19.9,47.0
2509,2012-12-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,47.0,25.0,140.0,150.0,16.1,19.9,41.0
2510,2012-12-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,41.0,23.0,260.0,260.0,19.9,23.0,51.0
2511,2012-12-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.76,0.0,0.0,0.0,51.0,22.0,280.0,280.0,33.1,40.9,44.0
2512,2012-12-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,44.0,23.0,110.0,100.0,23.0,25.9,24.0
2513,2012-12-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",17.22,0.02,1.7,0.0,24.0,7.0,350.0,350.0,34.9,40.0,47.0
2514,2012-12-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,0.0,1.0,47.0,9.0,270.0,200.0,21.0,23.9,51.0
2515,2012-12-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,0.0,0.0,51.0,26.0,200.0,220.0,21.9,25.1,51.0
2516,2012-12-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,51.0,29.0,210.0,210.0,17.9,21.0,54.0
2517,2012-12-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,54.0,26.0,300.0,310.0,21.9,28.0,34.0
2518,2012-12-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.14,1.9,0.0,34.0,16.0,150.0,150.0,23.0,28.0,16.0
2519,2012-12-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.06,0.7,2.0,16.0,0.0,40.0,40.0,15.0,17.0,21.0
2520,2012-12-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.92,0.0,0.0,0.0,21.0,-2.0,310.0,310.0,10.1,13.0,27.0
2521,2012-12-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,27.0,6.0,80.0,80.0,15.0,17.0,32.0
2522,2012-12-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,32.0,9.0,210.0,210.0,16.1,17.0,31.0
2523,2012-12-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,31.0,5.0,210.0,200.0,17.9,21.9,39.0
2524,2012-12-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,39.0,11.0,120.0,120.0,25.1,32.0,23.0
2525,2012-12-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.7,0.0,0.0,0.0,23.0,10.0,70.0,50.0,10.1,13.0,27.0
2526,2013-01-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,27.0,5.0,170.0,220.0,15.0,15.0,32.0
2527,2013-01-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.0,0.0,0.0,32.0,14.0,10.0,350.0,21.0,25.9,34.0
2528,2013-01-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,34.0,12.0,210.0,210.0,17.9,21.9,47.0
2529,2013-01-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,47.0,15.0,210.0,210.0,15.0,17.9,37.0
2530,2013-01-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,37.0,16.0,170.0,60.0,15.0,17.0,47.0
2531,2013-01-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,47.0,13.0,200.0,210.0,16.1,17.9,51.0
2532,2013-01-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,51.0,24.0,190.0,190.0,17.0,19.9,53.0
2533,2013-01-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,53.0,26.0,280.0,280.0,25.9,34.9,60.0
2534,2013-01-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.42,0.0,0.0,0.0,60.0,22.0,190.0,190.0,25.1,30.0,46.0
2535,2013-01-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,46.0,25.0,180.0,170.0,31.1,38.0,43.0
2536,2013-01-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.43,0.08,1.1,0.0,43.0,0.0,350.0,360.0,31.1,34.9,10.0
2537,2013-01-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.3,1.0,10.0,-12.0,80.0,100.0,13.0,16.1,11.0
2538,2013-01-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.59,0.0,0.0,1.0,11.0,-10.0,140.0,80.0,10.1,12.1,12.0
2539,2013-01-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.25,0.0,0.0,1.0,12.0,-8.0,170.0,180.0,10.1,10.1,35.0
2540,2013-01-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,1.0,35.0,-8.0,210.0,210.0,16.1,17.9,48.0
2541,2013-01-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,1.0,48.0,23.0,230.0,230.0,15.0,17.9,48.0
