"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-23","8.05",,,"0.00",,,,"54","25",,"  170","  190","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-24","11.41",,,"0.00",,,,"59","30",,"  210","  200","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-25","11.86",,,"0.00",,,,"44","25",,"  270","  270","32.0","42.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-26","5.37",,,"0.00",,,,"41","19",,"  300","  320","18.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-27","10.51",,,"0.00",,,,"61","15",,"  230","  240","30.0","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-28","11.41",,,"0.00",,,,"52","21",,"  270","  270","28.0","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-29","7.16",,,"0.00",,,,"52","17",,"  230","  240","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-30","11.41",,,"0.00",,,,"64","27",,"  240","  240","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2016-12-31","5.82",,,"0.00",,,,"43","19",,"  170","  160","16.1","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-01","5.82",,,"0.00",,,,"48","17",,"  220","  220","16.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-02","9.40",,,"0.00",,,,"51","17",,"  260","  250","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-03","5.59",,,"0.00",,,,"30","13",,"  160","  140","14.1","19.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-04","6.26",,,"0.00",,,,"16","3",,"  350","  360","23.0","28.0","    1","    1",,,,,,"    1","    1",
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-05","5.14",,,"0.00",,,,"7","1",,"  350","  340","13.0","14.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-06","4.92",,,"0.00",,,,"23","-6",,"  180","  110","13.0","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-07","4.70",,,"0.00",,,,"35","3",,"  120","  130","12.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-08","9.62",,,"0.00",,,,"52","15",,"  210","  230","23.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-09","19.01",,,"0.00",,,,"60","42",,"  230","  230","44.1","53.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-10","14.76",,,"0.00",,,,"50","25",,"  310","  310","36.0","46.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-11","16.11",,,"0.00",,,,"56","24",,"  230","  230","32.0","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-12","8.05",,,"0.00",,,,"47","20",,"  340","  340","30.0","38.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-13","3.13",,,"0.00",,,,"41","19",,"  350","  330","8.1","12.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-14","3.80",,,"0.00",,,,"44","19",,"  360","  360","13.0","14.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-15","3.36",,,"0.02",,,,"34","22",,"  300","  290","10.1","12.1","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-16","8.50",,,"0.14",,,,"32","22",,"  350","  360","23.0","30.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-17","5.14",,,"0.00",,,,"47","17",,"  180","  170","10.1","13.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-18","3.36",,,"0.00",,,,"52","15",,"  170","  230","8.9","12.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-19","5.14",,,"0.00",,,,"52","23",,"   90","   80","13.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-20","6.26",,,"0.00",,,,"43","28",,"  170","  160","13.0","15.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-21","4.92",,,"0.00",,,,"39","22",,"  230","  230","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-22","6.71",,,"0.00",,,,"43","22",,"  320","  330","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-23","9.40",,,"0.00",,,,"51","24",,"  220","  200","25.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-24","6.71",,,"0.00",,,,"32","17",,"   20","   30","16.1","19.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-25","6.04",,,"0.00",,,,"30","13",,"   80","   60","12.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-26","6.26",,,"0.00",,,,"30","10",,"  350","  360","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-27","6.93",,,"0.00",,,,"39","9",,"   10","  360","19.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-28","7.16",,,"0.00",,,,"47","15",,"  320","  300","17.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-29","5.82",,,"0.00",,,,"58","22",,"  340","  350","18.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-30","6.26",,,"0.00",,,,"60","29",,"  310","  300","15.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-01-31","7.38",,,"0.00",,,,"62","35",,"  230","  240","16.1","19.9",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-01","6.49",,,"0.00",,,,"40","21",,"  350","  350","15.0","19.9","    1",,,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-02","5.37",,,"0.00",,,,"25","18",,"   20","   20","16.1","18.1","    1",,,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-03","4.92",,,"0.00",,,,"39","16",,"   10","  360","14.1","17.0","    1","    1",,,,"    1",,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-04","9.84",,,"0.00",,,,"59","32",,"  260","  300","28.0","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-05","6.71",,,"0.00",,,,"58","29",,"  200","  210","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-06","11.63",,,"0.00",,,,"60","36",,"  200","  200","25.1","30.0",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-07","12.30",,,"0.00",,,,"64","35",,"  260","  280","25.1","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-08","15.21",,,"0.00",,,,"57","36",,"  320","  330","23.9","42.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-09","9.17",,,"0.00",,,,"68","39",,"  230","  230","21.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-10","15.66",,,"0.00",,,,"78","51",,"  240","  240","29.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-11","10.07",,,"0.00",,,,"60","35",,"  220","  230","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-12","7.61",,,"0.00",,,,"47","29",,"  170","  150","19.9","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-13","6.04",,,"0.00",,,,"45","27",,"  360","  340","16.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-14","6.26",,,"0.00",,,,"46","24",,"   30","   40","19.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-15","5.82",,,"0.00",,,,"65","22",,"  230","  350","13.0","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-16","8.05",,,"0.00",,,,"72","30",,"  230","  140","14.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-17","8.28",,,"0.00",,,,"65","27",,"  100","  110","25.1","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-18","9.17",,,"0.00",,,,"65","36",,"  170","  170","23.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-19","12.75",,,"0.00",,,,"62","39",,"  170","  170","31.1","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-20","9.62",,,"0.00",,,,"61","34",,"  300","  300","21.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-21","14.32",,,"0.00",,,,"70","45",,"  250","  220","28.0","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-22","11.63",,,"0.00",,,,"58","31",,"  210","  210","23.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-23","10.51",,,"0.04",,,,"32","14",,"  360","  360","25.9","30.0","    1","    1",,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-24","3.80",,,"0.01",,,,"23","14",,"  210","   40","8.9","13.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-25","7.61",,,"0.00",,,,"36","10",,"  270","  280","23.0","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-26","5.14",,,"0.00",,,,"41","13",,"  140","  140","12.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-27","12.97",,,"0.00",,,,"54","18",,"  250","  250","31.1","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-02-28","9.62",,,"0.00",,,,"34","23",,"  320","  310","25.9","34.0","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-01","6.93",,,"0.00",,,,"45","13",,"  310","  310","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-02","6.93",,,"0.00",,,,"52","17",,"  330","  350","18.1","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-03","6.93",,,"0.00",,,,"62","29",,"  220","  230","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-04","13.87",,,"0.00",,,,"68","30",,"  220","  210","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-05","19.01",,,"0.00",,,,"66","46",,"  210","  230","36.0","46.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-06","18.79",,,"0.00",,,,"51","17",,"  290","  320","33.1","46.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-07","7.83",,,"0.00",,,,"53","18",,"  270","  270","18.1","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-08","8.28",,,"0.00",,,,"64","28",,"  320","  320","31.1","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-09","10.29",,,"0.00",,,,"70","36",,"  350","  360","29.1","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-10","4.92",,,"0.00",,,,"69","26",,"   40","   30","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-11","5.37",,,"0.01",,,,"48","36",,"  160","  180","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-12","10.07",,,"0.00",,,,"63","33",,"  340","  340","36.9","46.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-13","5.82",,,"0.00",,,,"57","26",,"   10","  350","13.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-14","11.18",,,"0.00",,,,"69","36",,"  330","  330","30.0","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-15","6.71",,,"0.00",,,,"74","37",,"  270","  270","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-16","8.05",,,"0.00",,,,"75","44",,"  270","  260","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-17","8.05",,,"0.00",,,,"71","41",,"  160","   80","16.1","19.9",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-18","6.04",,,"0.00",,,,"79","35",,"  120","  140","18.1","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-19","7.83",,,"0.00",,,,"79","48",,"  260","  250","17.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-20","8.72",,,"0.00",,,,"74","48",,"  220","  200","23.0","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-21","8.05",,,"0.00",,,,"67","35",,"  170","  170","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-22","9.84",,,"0.00",,,,"76","35",,"  170","  180","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-23","17.67",,,"0.15",,,,"74","37",,"  200","  210","38.9","49.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-24","16.55",,,"0.37",,,,"49","32",,"  360","  340","32.0","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-25","8.72",,,"0.00",,,,"61","29",,"  250","  250","18.1","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-26","7.38",,,"0.00",,,,"51","38",,"  360","  350","18.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-27","6.71",,,"0.01",,,,"61","32",,"  180","  180","25.9","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-28","13.20",,,"0.14",,,,"47","33",,"  350","  350","30.0","36.9","    1",,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-29","11.18",,,"0.08",,,,"54","33",,"  350","  360","21.9","28.0",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-30","7.61",,,"0.00",,,,"64","32",,"  200","  190","23.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-03-31","7.83",,,"0.11",,,,"47","31",,"  100","  140","17.0","23.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-01","4.03",,,"0.03",,,,"38","31",,"  160","  160","10.1","13.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-02","4.25",,,"0.00",,,,"60","28",,"  130","   70","14.1","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-03","9.62",,,"0.18",,,,"55","33",,"  310","  310","25.9","36.0","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-04","9.40",,,"0.25",,,,"38","30",,"   20","   30","19.9","25.9","    1","    1","    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-05","6.26",,,"0.00",,,,"53","21",,"  120","  300","13.0","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-06","10.07",,,"0.00",,,,"63","31",,"  190","  200","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-07","10.74",,,"0.00",,,,"75","41",,"  240","  240","23.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-08","12.53",,,"0.00",,,,"76","49",,"  240","  250","31.1","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-09","14.54",,,"0.00",,,,"62","37",,"  330","  330","33.1","40.9",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-10","9.17",,,"0.00",,,,"59","27",,"  310","  120","21.0","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-11","8.72",,,"0.00",,,,"68","28",,"  170","  140","25.1","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-12","8.05",,,"0.00",,,,"71","38",,"  110","  110","21.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-13","14.99",,,"0.00",,,,"75","41",,"  170","  170","30.0","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-14","8.95",,,"0.00",,,,"78","37",,"   90","   90","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-15","8.28",,,"0.00",,,,"67","38",,"   90","   90","19.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-16","8.95",,,"0.00",,,,"70","36",,"  170","  160","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-17","7.38",,,"0.00",,,,"76","40",,"  220","  220","21.9","27.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-18","12.53",,,"0.00",,,,"75","43",,"  170","  140","28.0","35.1",,,,,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-19","8.95",,,"0.00",,,,"71","44",,"   60","   60","30.0","42.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-20","13.20",,,"0.04",,,,"63","35",,"  180","  220","33.1","42.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-21","11.86",,,"0.01",,,,"50","35",,"  350","  350","30.0","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-22","5.82",,,"0.16",,,,"54","33",,"  190","  200","21.9","28.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-23","9.62",,,"0.00",,,,"76","39",,"  150","  150","23.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-24","9.84",,,"0.00",,,,"65","44",,"  150","  140","23.0","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-25","9.62",,,"0.32",,,,"57","31",,"   10","   10","25.1","31.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-26","7.38",,,"0.00",,,,"58","25",,"   10","   10","23.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-27","7.61",,,"0.00",,,,"54","37",,"  350","  350","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-28","9.62",,,"0.55",,,,"52","26",,"   10","   10","28.0","33.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-29","13.42",,,"0.12",,,,"29","27",,"  360","  360","23.0","25.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-04-30","10.96",,,"0.00",,,,"54","25",,"  310","  300","23.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-01","10.29",,,"0.00",,,,"63","35",,"  310","  320","23.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-02","6.71",,,"0.03",,,,"58","37",,"   10","   10","29.1","36.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-03","6.93",,,"0.20",,,,"52","34",,"   10","   30","21.0","25.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-04","7.16",,,"0.00",,,,"68","33",,"  140","   10","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-05","6.71",,,"0.00",,,,"76","42",,"  150","  150","14.1","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-06","11.41",,,"0.00",,,,"83","52",,"  210","  220","36.9","47.0",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-07","10.07",,,"0.00",,,,"77","49",,"  200","  160","30.0","40.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-08","9.17",,,"0.44",,,,"71","45",,"  350","  360","21.9","27.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-09","8.50",,,"0.07",,,,"64","48",,"  160","  160","21.9","28.0","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-10","10.29",,,"0.80",,,,"55","46",,"  260","  270","21.0","25.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-11","7.61",,,"0.01",,,,"62","44",,"   10","   20","14.1","19.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-12","11.63",,,"0.00",,,,"76","43",,"  160","  160","30.0","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-13","11.41",,,"0.00",,,,"83","46",,"  200","  200","25.1","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-14","8.95",,,"0.00",,,,"75","48",,"  170","  150","23.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-15","8.50",,,"0.00",,,,"80","50",,"  220","  200","25.1","34.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-16","10.07",,,"0.00",,,,"71","45",,"  100","  100","25.9","33.1",,,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-17","11.41",,,"0.35",,,,"69","37",,"  360","  360","29.1","35.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-18","10.74",,,"1.18",,,,"40","32",,"  330","  350","23.0","31.1","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-19","10.51",,,"0.03",,,,"37","32",,"  350","  330","17.0","19.9","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-20","6.93",,,"0.00",,,,"60","31",,"  340","  350","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-21","6.04",,,"0.02",,,,"65","36",,"  360","  360","29.1","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-22","8.05",,,"0.16",,,,"65","40",,"   10","   30","29.1","38.0","    1",,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-23","9.62",,,"0.00",,,,"60","37",,"  360","  330","21.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-24","9.62",,,"0.00",,,,"81","38",,"  310","  300","25.1","35.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-25","10.51",,,"0.14",,,,"77","44",,"  360","  360","28.0","33.1","    1",,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-26","9.40",,,"0.18",,,,"69","41",,"   10","  200","25.9","36.0","    1",,"    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-27","6.49",,,"0.26",,,,"56","41",,"  340","  360","25.1","30.0","    1",,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-28","6.71",,,"0.00",,,,"68","41",,"   50","   40","15.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-29","4.92",,,"0.10",,,,"69","42",,"   20","   20","23.9","28.0",,,"    1",,"    1",,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-30","6.26",,,"0.00",,,,"73","45",,"  100","   30","14.1","19.9",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-05-31","7.38",,,"0.00",,,,"78","47",,"  260","  160","23.9","31.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-01","6.49",,,"0.00",,,,"79","48",,"  220","  120","19.9","29.1",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-02","10.07",,,"0.42",,,,"75","52",,"  340","  340","25.9","32.0",,,"    1",,,,,"    1",,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-03","6.71",,,"0.00",,,,"74","47",,"   40","   40","15.0","19.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-04","5.37",,,"0.00",,,,"80","48",,"  170","  160","15.0","18.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-05","8.05",,,"0.00",,,,"81","52",,"  300","  320","21.9","30.0",,,"    1",,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2017-06-06","5.37",,,"0.00",,,,"75","53",,"  340","  340","13.0","16.1",,,"    1",,,,,,,
