"STATION","NAME","DATE","DASF","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-03",,,"0.00","0.0","0.0",,"71","34","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-04",,,"0.00","0.0","0.0",,"72","38","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-05",,,"0.00","0.0","0.0",,"67","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-06",,,"0.00","0.0","0.0",,"40","26","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-07",,,"0.00","0.0","0.0",,"46","16","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-08",,,"0.00","0.0","0.0",,"51","16","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-09",,,"0.00","0.0","0.0",,"64","29","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-10",,,"0.00","0.0","0.0",,"66","29","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-11",,,"0.00","0.0","0.0",,"52","25","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-12",,,"0.00","0.0","0.0",,"48","24","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-13",,,"0.00","0.0","0.0",,"56","22","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-14",,,"0.00","0.0","0.0",,"59","24","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-15",,,"0.00","0.0","0.0",,"67","29","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-16",,,"0.06","0.0","0.0",,"67","34","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-17",,,"0.00","0.0","0.0",,"55","33","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-18",,,"0.00","0.0","0.0",,"64","29","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-19",,,"0.59","2.4","2.0",,"53","27","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-20",,,"0.00","0.0","0.0",,"45","26","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-21",,,"0.00","0.0","0.0",,"50","25","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-22",,,"0.00","0.0","0.0",,"63","28","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-23",,,"0.00","0.0","0.0",,"70","37","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-24",,,"0.00","0.0","0.0",,"76","36","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-25",,,"0.00","0.0","0.0",,"67","34","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-26",,,"0.00","0.0","0.0",,"67","31","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-27",,,"0.53","2.8","2.0",,"53","30","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-28",,,"0.00","0.0","0.0",,"48","29","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-29",,,"0.39","1.4","0.0",,"45","28","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-30",,,"0.03","0.1","0.0",,"46","28","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-03-31",,,"0.00","0.0","0.0",,"63","27","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-01",,,"0.00","0.0","0.0",,"59","24","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-02",,,"0.00","0.0","0.0",,"54","25","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-03",,,"0.00","0.0","0.0",,"76","31","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-04",,,"0.00","0.0","0.0",,"49","26","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-05",,,"0.00","0.0","0.0",,"66","25","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-06",,,"0.00","0.0","0.0",,"66","40","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-07",,,"0.06","0.3","0.0",,"40","22","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-08",,,"0.00","0.0","0.0",,"58","22","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-09",,,"0.02","0.0","0.0",,"63","36","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-10",,,"0.07","0.0","0.0",,"55","32","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-11",,,"0.00","0.0","0.0",,"74","37","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-12",,,"0.00","0.0","0.0",,"82","45","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-13",,,"0.17","0.1","0.0",,"80","32","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-14",,,"0.00","0.0","0.0",,"45","29","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-15",,,"0.00","0.0","0.0",,"56","29","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-16",,,"0.00","0.0","0.0",,"63","29","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-17",,,"0.00","0.0","0.0",,"75","34","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-18",,,"0.00","0.0","0.0",,"74","28","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-19",,,"0.00","0.0","0.0",,"57","29","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-20",,,"0.00","0.0","0.0",,"68","37","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-21",,,"0.41","0.3","0.0",,"57","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-22",,,"0.13","1.7","0.0",,"39","30","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-23",,,"0.00","0.0","0.0",,"63","30","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-24",,,"0.41","0.0","0.0",,"73","32","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-25",,,"0.01","0.0","0.0",,"38","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-26",,,"0.00","0.0","0.0",,"67","31","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-27",,,"0.00","0.0","0.0",,"59","37","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-28",,,"0.00","0.0","0.0",,"74","37","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-29",,,"0.00","0.0","0.0",,"80","39","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-04-30",,,"0.00","0.0","0.0",,"83","47","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-01",,,"0.00","0.0","0.0",,"75","47","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-02",,,"0.00","0.0","0.0",,"68","44","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-03",,,"0.50","0.0","0.0",,"51","39","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-04",,,"0.60","0.0","0.0",,"53","38","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-05",,,"0.00","0.0","0.0",,"70","40","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-06",,,"0.00","0.0","0.0",,"76","40","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-07",,,"0.00","0.0","0.0",,"80","46","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-08",,,"0.00","0.0","0.0",,"83","50","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-09",,,"0.00","0.0","0.0",,"78","46","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-10",,,"0.00","0.0","0.0",,"79","46","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-11",,,"0.00","0.0","0.0",,"91","47","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-12",,,"0.00","0.0","0.0",,"82","49","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-13",,,"0.00","0.0","0.0",,"66","50","50","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-14",,,"0.74","0.0","0.0",,"59","47","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-15",,,"0.17","0.0","0.0",,"66","46","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-16",,,"0.00","0.0","0.0",,"76","46","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-17",,,"0.00","0.0","0.0",,"82","46","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-18",,,"0.00","0.0","0.0",,"88","46","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-19",,,"0.00","0.0","0.0",,"67","50","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-20",,,"0.01","0.0","0.0",,"50","42","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-21",,,"0.01","0.0","0.0",,"57","41","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-22",,,"0.00","0.0","0.0",,"82","42","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-23",,,"0.01","0.0","0.0",,"83","48","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-24",,,"0.00","0.0","0.0",,"85","48","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-25",,,"0.04","0.0","0.0",,"88","51","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-26",,,"0.00","0.0","0.0",,"91","55","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-27",,,"0.00","0.0","0.0",,"95","57","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-28",,,"0.00","0.0","0.0",,"88","57","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-29",,,"0.12","0.0","0.0",,"69","50","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-30",,,"0.00","0.0","0.0",,"78","52","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-05-31",,,"0.00","0.0","0.0",,"85","52","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-01",,,"0.00","0.0","0.0",,"94","51","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-02",,,"0.00","0.0","0.0",,"94","51","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-03",,,"0.00","0.0","0.0",,"81","50","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-04",,,"0.00","0.0","0.0",,"79","50","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-05",,,"0.00","0.0","0.0",,"95","56","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-06",,,"0.00","0.0","0.0",,"99","62","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-07",,,"0.00","0.0","0.0",,"95","62","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-08",,,"0.00","0.0","0.0",,"96","57","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-09",,,"0.00","0.0","0.0",,"98","57","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-10",,,"0.00","0.0","0.0",,"97","58","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-11",,,"0.00","0.0","0.0",,"100","57","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-12",,,"0.00","0.0","0.0",,"84","53","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-13",,,"0.00","0.0","0.0",,"89","55","63",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-14",,,"0.00","0.0","0.0",,"96","63","70",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-15",,,"0.00","0.0","0.0",,"99","60","61",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-16",,,"0.00","0.0","0.0",,"96","61","64",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-17",,,"0.03","0.0","0.0",,"86","61","61",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-18",,,"0.36","0.0","0.0",,"76","55","56",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-19",,,"0.00","0.0","0.0",,"84","56","58",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-20",,,"0.12","0.0","0.0",,"82","53","53",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-21",,,"0.00","0.0","0.0",,"79","53","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-22",,,"0.00","0.0","0.0",,"86","54","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-23",,,"0.00","0.0","0.0",,"89","53","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-24",,,"0.00","0.0","0.0",,"88","55","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-25",,,"0.21","0.0","0.0",,"71","50","51",,"    1",,"    1",,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-26",,,"0.00","0.0","0.0",,"83","51","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-27",,,"0.00","0.0","0.0",,"98","56","64",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-28",,,"0.00","0.0","0.0",,"101","63","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-29",,,"0.00","0.0","0.0",,"104","66","68",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-06-30",,,"0.00","0.0","0.0",,"95","61","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-01",,,"0.00","0.0","0.0",,"75","52","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-02",,,"0.00","0.0","0.0",,"90","54","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-03",,,"0.07","0.0","0.0",,"95","59","62",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-04",,,"0.00","0.0","0.0",,"97","59","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-05",,,"0.00","0.0","0.0",,"94","61","64",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-06",,,"0.01","0.0","0.0",,"88","60","62",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-07",,,"0.00","0.0","0.0",,"93","60","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-08",,,"0.00","0.0","0.0",,"100","66","67",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-09",,,"0.00","0.0","0.0",,"97","65","65",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-10",,,"0.00","0.0","0.0",,"95","64","65",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-11",,,"0.00","0.0","0.0",,"98","62","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-12",,,"0.00","0.0","0.0",,"95","65","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-13",,,"0.00","0.0","0.0",,"86","61","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-14",,,"0.00","0.0","0.0",,"89","62","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-15",,,"0.00","0.0","0.0",,"97","66","70",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-16",,,"0.68","0.0","0.0",,"71","61","62","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-17",,,"0.00","0.0","0.0",,"89","62","63","    1","    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-18",,,"0.00","0.0","0.0",,"89","63","65",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-19",,,"0.00","0.0","0.0",,"96","65","65",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-20",,,"0.00","0.0","0.0",,"98","65","66",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-21",,,"0.00","0.0","0.0",,"96","66","69",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-22",,,"0.00","0.0","0.0",,"97","68","69",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-23",,,"0.14","0.0","0.0",,"94","64","66",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-24",,,"0.27","0.0","0.0",,"78","61","65","    1","    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-25",,,"0.00","0.0","0.0",,"89","61","63","    1","    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-26",,,"0.24","0.0","0.0",,"81","59","61",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-27",,,"0.01","0.0","0.0",,"82","60","60",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-28",,,"0.01","0.0","0.0",,"82","57","59","    1","    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-29",,,"0.00","0.0","0.0",,"79","56","56","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-30",,,"0.00","0.0","0.0",,"78","56","58","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-07-31",,,"0.00","0.0","0.0",,"78","52","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-01",,,"0.00","0.0","0.0",,"86","52","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-02",,,"0.00","0.0","0.0",,"84","56","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-03",,,"0.00","0.0","0.0",,"93","56","69",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-04",,,"0.06","0.0","0.0",,"81","63","63",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-05",,,"0.00","0.0","0.0",,"96","63","63",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-06",,,"0.02","0.0","0.0",,"87","60","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-07",,,"0.05","0.0","0.0",,"83","58","58",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-08",,,"0.00","0.0","0.0",,"89","58","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-09",,,"0.00","0.0","0.0",,"84","58","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-10",,,"0.00","0.0","0.0",,"88","57","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-11",,,"0.00","0.0","0.0",,"89","59","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-12",,,"0.00","0.0","0.0",,"93","62","63",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-13",,,"0.00","0.0","0.0",,"92","55","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-14",,,"0.00","0.0","0.0",,"88","54","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-15",,,"0.97","0.0","0.0",,"85","58","65",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-16",,,"0.00","0.0","0.0",,"87","58","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-17",,,"0.00","0.0","0.0",,"90","57","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-18",,,"0.00","0.0","0.0",,"88","60","61",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-19",,,"0.40","0.0","0.0",,"79","54","55",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-20",,,"0.00","0.0","0.0",,"71","50","50","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-21",,,"0.00","0.0","0.0",,"78","49","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-22",,,"0.06","0.0","0.0",,"72","56","57","    1","    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-23",,,"0.00","0.0","0.0",,"79","57","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-24",,,"0.00","0.0","0.0",,"88","58","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-25",,,"0.00","0.0","0.0",,"89","60","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-26",,,"0.00","0.0","0.0",,"90","61","63",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-27",,,"0.00","0.0","0.0",,"93","61","68",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-28",,,"0.00","0.0","0.0",,"92","54","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-29",,,"0.00","0.0","0.0",,"74","52","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-30",,,"0.00","0.0","0.0",,"89","53","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-08-31",,,"0.00","0.0","0.0",,"92","59","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-01",,,"0.00","0.0","0.0",,"88","56","56",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-02",,,"0.00","0.0","0.0",,"85","56","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-03",,,"0.00","0.0","0.0",,"80","58","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-04",,,"0.00","0.0","0.0",,"81","53","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-05",,,"0.37","0.0","0.0",,"81","53","56",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-06",,,"0.06","0.0","0.0",,"72","53","53",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-07",,,"0.00","0.0","0.0",,"75","52","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-08",,,"0.00","0.0","0.0",,"75","50","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-09",,,"0.20","0.0","0.0",,"85","50","55",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-10",,,"0.00","0.0","0.0",,"86","55","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-11",,,"0.00","0.0","0.0",,"90","57","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-12",,,"0.00","0.0","0.0",,"90","59","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-13",,,"0.00","0.0","0.0",,"93","57","63",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-14",,,"0.00","0.0","0.0",,"95","57","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-15",,,"0.00","0.0","0.0",,"91","51","52",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-16",,,"0.00","0.0","0.0",,"93","52","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-17",,,"0.00","0.0","0.0",,"95","56","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-18",,,"0.00","0.0","0.0",,"92","55","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-19",,,"0.00","0.0","0.0",,"90","55","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-20",,,"0.27","0.0","0.0",,"85","59","62",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-21",,,"0.00","0.0","0.0",,"83","51","51",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-22",,,"0.00","0.0","0.0",,"79","47","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-23",,,"0.00","0.0","0.0",,"85","47","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-24",,,"0.00","0.0","0.0",,"87","56","60",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-25",,,"0.00","0.0","0.0",,"76","43","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-26",,,"0.00","0.0","0.0",,"64","42","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-27",,,"0.00","0.0","0.0",,"73","44","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-28",,,"0.00","0.0","0.0",,"80","42","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-29",,,"0.00","0.0","0.0",,"54","38","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-09-30",,,"0.00","0.0","0.0",,"85","38","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-01",,,"0.00","0.0","0.0",,"85","38","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-02",,,"0.00","0.0","0.0",,"67","46","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-03",,,"0.00","0.0","0.0",,"80","48","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-04",,,"0.00","0.0","0.0",,"86","50","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-05",,,"0.00","0.0","0.0",,"65","43","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-06",,,"0.18","0.0","0.0",,"73","35","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-07",,,"0.00","0.0","0.0",,"58","38","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-08",,,"0.22","0.0","0.0",,"47","38","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-09",,,"0.02","0.0","0.0",,"41","36","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-10",,,"0.03","0.0","0.0",,"38","32","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2018-10-11",,,"0.01","0.0","0.0",,"37","32","36",,,,,,
